time,pm2.5,pm10,fan
2021/01/19-20:06:22,12.40,44.80,2
2021/01/19-20:06:23,12.10,44.00,2
2021/01/19-20:06:24,12.30,44.90,2
2021/01/19-20:06:25,12.20,44.30,2
2021/01/19-20:06:26,12.30,44.80,2
2021/01/19-20:06:27,12.30,45.40,2
2021/01/19-20:06:28,12.40,44.90,2
2021/01/19-20:06:29,12.10,44.70,2
2021/01/19-20:06:30,12.20,45.70,2
2021/01/19-20:06:31,12.20,46.30,2
2021/01/19-20:06:32,12.30,46.60,2
2021/01/19-20:06:33,12.30,46.30,2
2021/01/19-20:06:34,12.30,46.20,2
2021/01/19-20:06:35,12.20,45.20,2
2021/01/19-20:06:36,12.30,45.40,2
2021/01/19-20:06:37,12.30,45.70,2
2021/01/19-20:06:38,12.30,45.70,2
2021/01/19-20:06:39,12.30,45.60,2
2021/01/19-20:06:40,12.20,44.50,2
2021/01/19-20:06:41,12.10,43.40,2
2021/01/19-20:06:42,12.20,43.90,2
2021/01/19-20:06:43,12.10,44.00,2
2021/01/19-20:06:44,12.20,45.10,2
2021/01/19-20:06:45,12.30,45.40,2
2021/01/19-20:06:46,12.40,45.40,2
2021/01/19-20:06:47,12.40,44.50,2
2021/01/19-20:06:48,12.30,44.80,2
2021/01/19-20:06:49,12.40,45.10,2
2021/01/19-20:06:50,12.30,44.70,2
2021/01/19-20:06:51,12.30,45.00,2
2021/01/19-20:06:52,12.40,45.10,2
2021/01/19-20:06:53,12.40,45.00,2
2021/01/19-20:06:54,12.30,44.00,2
2021/01/19-20:06:55,12.30,44.30,2
2021/01/19-20:06:56,12.30,44.60,2
2021/01/19-20:06:57,12.40,44.50,2
2021/01/19-20:06:58,12.30,44.80,2
2021/01/19-20:06:59,12.30,44.40,2
2021/01/19-20:07:00,12.40,44.20,2
2021/01/19-20:07:01,12.40,43.80,2
2021/01/19-20:07:02,12.20,42.90,2
2021/01/19-20:07:03,12.20,42.60,2
2021/01/19-20:07:04,12.10,43.30,2
2021/01/19-20:07:05,12.20,43.40,2
2021/01/19-20:07:06,12.30,43.60,2
2021/01/19-20:07:07,12.30,43.90,2
2021/01/19-20:07:08,12.10,43.10,2
2021/01/19-20:07:09,12.10,42.10,2
2021/01/19-20:07:10,12.20,42.00,2
2021/01/19-20:07:11,12.20,43.20,2
2021/01/19-20:07:12,12.20,42.80,2
2021/01/19-20:07:13,12.30,42.10,2
2021/01/19-20:07:14,12.30,41.20,2
2021/01/19-20:07:15,12.10,40.70,2
2021/01/19-20:07:16,12.10,40.90,2
2021/01/19-20:07:17,12.20,41.40,2
2021/01/19-20:07:18,12.20,41.50,2
2021/01/19-20:07:19,12.10,40.80,2
2021/01/19-20:07:20,12.00,40.50,2
2021/01/19-20:07:21,12.00,40.60,2
2021/01/19-20:07:22,11.90,40.70,2
2021/01/19-20:07:23,12.00,40.80,2
2021/01/19-20:07:24,11.80,40.60,2
2021/01/19-20:07:25,11.90,40.80,2
2021/01/19-20:07:26,11.80,39.90,2
2021/01/19-20:07:27,11.70,39.80,2
2021/01/19-20:07:28,11.80,39.70,2
2021/01/19-20:07:29,11.90,40.10,2
2021/01/19-20:07:30,11.80,39.80,2
2021/01/19-20:07:31,11.80,39.40,2
2021/01/19-20:07:32,11.70,39.50,2
2021/01/19-20:07:33,11.70,40.50,2
2021/01/19-20:07:34,11.80,40.30,2
2021/01/19-20:07:35,11.70,41.20,2
2021/01/19-20:07:36,11.70,40.50,2
2021/01/19-20:07:37,11.80,40.10,2
2021/01/19-20:07:38,11.90,40.30,2
2021/01/19-20:07:39,12.10,40.90,2
2021/01/19-20:07:40,12.20,42.80,2
2021/01/19-20:07:41,12.20,42.30,2
2021/01/19-20:07:42,12.30,42.20,2
2021/01/19-20:07:43,12.20,41.90,2
2021/01/19-20:07:44,12.30,42.10,2
2021/01/19-20:07:45,12.40,42.50,2
2021/01/19-20:07:46,12.50,42.60,2
2021/01/19-20:07:47,12.20,41.80,2
2021/01/19-20:07:48,12.30,41.80,2
2021/01/19-20:07:49,12.30,42.10,2
2021/01/19-20:07:50,12.50,42.30,2
2021/01/19-20:07:51,12.60,42.30,2
2021/01/19-20:07:52,12.60,42.10,2
2021/01/19-20:07:53,12.60,42.00,2
2021/01/19-20:07:54,12.80,44.20,2
2021/01/19-20:07:55,12.80,43.60,2
2021/01/19-20:07:56,12.90,43.90,2
2021/01/19-20:07:57,12.80,43.50,2
2021/01/19-20:07:58,12.90,43.40,2
2021/01/19-20:07:59,12.90,43.60,2
2021/01/19-20:08:00,13.00,43.60,2
2021/01/19-20:08:01,12.90,43.90,2
2021/01/19-20:08:02,13.00,44.90,2
2021/01/19-20:08:03,13.10,44.30,2
2021/01/19-20:08:04,13.10,43.70,2
2021/01/19-20:08:05,13.10,44.40,2
2021/01/19-20:08:06,13.10,44.90,2
2021/01/19-20:08:07,13.00,45.00,2
2021/01/19-20:08:08,13.00,45.30,2
2021/01/19-20:08:09,12.80,44.60,2
2021/01/19-20:08:10,12.70,42.70,2
2021/01/19-20:08:11,12.80,42.00,2
2021/01/19-20:08:12,12.80,42.50,2
2021/01/19-20:08:13,12.70,42.40,2
2021/01/19-20:08:14,12.70,42.40,2
2021/01/19-20:08:15,12.60,42.10,2
2021/01/19-20:08:16,12.70,42.80,2
2021/01/19-20:08:17,12.80,43.30,2
2021/01/19-20:08:18,12.80,43.30,2
2021/01/19-20:08:19,12.90,43.70,2
2021/01/19-20:08:20,12.90,44.40,2
2021/01/19-20:08:21,12.80,44.40,2
2021/01/19-20:08:22,12.80,44.90,2
2021/01/19-20:08:23,12.90,45.00,2
2021/01/19-20:08:24,12.80,43.10,2
2021/01/19-20:08:25,12.80,43.00,2
2021/01/19-20:08:26,12.80,43.50,2
2021/01/19-20:08:27,13.00,43.90,2
2021/01/19-20:08:28,12.90,44.30,2
2021/01/19-20:08:29,12.90,43.90,2
2021/01/19-20:08:30,12.90,44.20,2
2021/01/19-20:08:31,12.90,44.60,2
2021/01/19-20:08:32,13.00,43.90,2
2021/01/19-20:08:33,13.00,44.20,2
2021/01/19-20:08:34,13.10,44.30,2
2021/01/19-20:08:35,13.10,43.60,2
2021/01/19-20:08:36,13.10,43.60,2
2021/01/19-20:08:37,13.10,43.40,2
2021/01/19-20:08:38,13.00,43.20,2
2021/01/19-20:08:39,13.10,43.60,2
2021/01/19-20:08:40,13.00,44.00,2
2021/01/19-20:08:41,12.90,44.50,2
2021/01/19-20:08:42,12.90,44.50,2
2021/01/19-20:08:43,13.00,44.90,2
2021/01/19-20:08:44,13.00,45.90,2
2021/01/19-20:08:45,13.10,47.10,2
2021/01/19-20:08:46,13.00,47.40,2
2021/01/19-20:08:47,13.20,48.20,2
2021/01/19-20:08:48,13.20,47.60,2
2021/01/19-20:08:49,13.20,48.40,2
2021/01/19-20:08:50,13.10,48.40,2
2021/01/19-20:08:51,13.10,48.10,2
2021/01/19-20:08:52,13.20,47.80,2
2021/01/19-20:08:53,13.10,48.00,2
2021/01/19-20:08:54,13.00,48.30,2
2021/01/19-20:08:55,13.00,48.90,2
2021/01/19-20:08:56,13.10,48.10,2
2021/01/19-20:08:57,13.10,48.50,2
2021/01/19-20:08:58,13.40,49.70,2
2021/01/19-20:08:59,13.40,49.60,2
2021/01/19-20:09:00,13.50,50.80,2
2021/01/19-20:09:01,13.60,51.00,2
2021/01/19-20:09:02,13.50,50.80,2
2021/01/19-20:09:03,13.50,51.10,2
2021/01/19-20:09:04,13.40,51.00,2
2021/01/19-20:09:05,13.40,50.20,2
2021/01/19-20:09:06,13.50,49.80,2
2021/01/19-20:09:07,13.30,50.10,2
2021/01/19-20:09:08,13.20,50.10,2
2021/01/19-20:09:09,13.20,49.90,2
2021/01/19-20:09:10,13.20,49.00,2
2021/01/19-20:09:11,13.10,48.30,2
2021/01/19-20:09:12,13.10,47.50,2
2021/01/19-20:09:13,13.10,47.60,2
2021/01/19-20:09:14,13.20,46.50,2
2021/01/19-20:09:15,13.20,46.40,2
2021/01/19-20:09:16,13.40,45.40,2
2021/01/19-20:09:17,13.30,44.90,2
2021/01/19-20:09:18,13.20,45.30,2
2021/01/19-20:09:19,13.30,44.70,2
2021/01/19-20:09:20,13.30,43.70,2
2021/01/19-20:09:21,13.30,43.70,2
2021/01/19-20:09:22,13.30,44.00,2
2021/01/19-20:09:23,13.30,44.00,2
2021/01/19-20:09:24,13.30,43.80,2
2021/01/19-20:09:25,13.30,43.20,2
2021/01/19-20:09:26,13.30,43.00,2
2021/01/19-20:09:27,13.20,43.00,2
2021/01/19-20:09:28,12.80,41.20,2
2021/01/19-20:09:29,12.70,41.50,2
2021/01/19-20:09:30,12.50,39.70,2
2021/01/19-20:09:31,12.40,38.50,2
2021/01/19-20:09:32,12.30,38.70,2
2021/01/19-20:09:33,12.20,37.90,2
2021/01/19-20:09:34,12.20,37.90,2
2021/01/19-20:09:35,12.00,37.90,2
2021/01/19-20:09:36,12.00,38.90,2
2021/01/19-20:09:37,12.00,39.50,2
2021/01/19-20:09:38,12.10,39.60,2
2021/01/19-20:09:39,12.10,40.10,2
2021/01/19-20:09:40,12.10,41.10,2
2021/01/19-20:09:41,12.10,41.70,2
2021/01/19-20:09:42,12.10,41.50,2
2021/01/19-20:09:43,12.00,41.10,2
2021/01/19-20:09:44,11.90,41.00,2
2021/01/19-20:09:45,11.90,40.50,2
2021/01/19-20:09:46,11.80,40.90,2
2021/01/19-20:09:47,11.70,40.70,2
2021/01/19-20:09:48,11.70,40.20,2
2021/01/19-20:09:49,11.60,40.50,2
2021/01/19-20:09:50,11.70,41.00,2
2021/01/19-20:09:51,11.70,41.00,2
2021/01/19-20:09:52,11.60,40.90,2
2021/01/19-20:09:53,11.60,41.50,2
2021/01/19-20:09:54,11.70,41.80,2
2021/01/19-20:09:55,11.80,42.20,2
2021/01/19-20:09:56,11.90,43.60,2
2021/01/19-20:09:57,11.90,42.90,2
2021/01/19-20:09:58,11.90,42.40,2
2021/01/19-20:09:59,11.90,42.20,2
2021/01/19-20:10:00,12.00,42.40,2
2021/01/19-20:10:01,12.10,42.90,2
2021/01/19-20:10:02,12.20,43.80,2
2021/01/19-20:10:03,12.20,44.10,2
2021/01/19-20:10:04,12.30,44.70,2
2021/01/19-20:10:05,12.30,44.70,2
2021/01/19-20:10:06,12.30,44.20,2
2021/01/19-20:10:07,12.30,43.60,2
2021/01/19-20:10:08,12.30,43.20,2
2021/01/19-20:10:09,12.30,42.90,2
2021/01/19-20:10:10,12.30,42.30,2
2021/01/19-20:10:11,12.30,41.90,2
2021/01/19-20:10:12,12.20,42.30,2
2021/01/19-20:10:13,12.30,42.60,2
2021/01/19-20:10:14,12.30,42.20,2
2021/01/19-20:10:15,12.20,41.70,2
2021/01/19-20:10:16,12.10,41.80,2
2021/01/19-20:10:17,12.10,41.60,2
2021/01/19-20:10:18,12.10,41.80,2
2021/01/19-20:10:19,12.00,40.80,2
2021/01/19-20:10:20,12.00,41.00,2
2021/01/19-20:10:21,11.90,41.30,2
2021/01/19-20:10:22,12.00,41.40,2
2021/01/19-20:10:23,12.00,40.50,2
2021/01/19-20:10:24,11.90,40.40,2
2021/01/19-20:10:25,11.90,41.10,2
2021/01/19-20:10:26,11.70,39.50,2
2021/01/19-20:10:27,11.70,41.60,2
2021/01/19-20:10:28,11.90,43.30,2
2021/01/19-20:10:29,11.80,43.10,2
2021/01/19-20:10:30,11.80,42.90,2
2021/01/19-20:10:32,11.80,43.20,2
2021/01/19-20:10:33,11.70,42.30,2
2021/01/19-20:10:34,11.90,42.30,2
2021/01/19-20:10:35,11.80,41.80,2
2021/01/19-20:10:36,11.70,41.70,2
2021/01/19-20:10:37,11.70,41.10,2
2021/01/19-20:10:38,11.60,41.00,2
2021/01/19-20:10:39,11.70,41.40,2
2021/01/19-20:10:40,11.70,41.30,2
2021/01/19-20:10:41,11.70,42.00,2
2021/01/19-20:10:42,11.70,42.10,2
2021/01/19-20:10:43,11.70,42.30,2
2021/01/19-20:10:44,11.70,42.30,2
2021/01/19-20:10:45,11.70,42.20,2
2021/01/19-20:10:46,11.90,42.10,2
2021/01/19-20:10:47,12.00,42.80,2
2021/01/19-20:10:48,12.10,43.80,2
2021/01/19-20:10:49,12.20,43.50,2
2021/01/19-20:10:50,12.20,44.20,2
2021/01/19-20:10:51,12.40,43.60,2
2021/01/19-20:10:52,12.40,43.00,2
2021/01/19-20:10:53,12.40,42.70,2
2021/01/19-20:10:54,12.40,43.10,2
2021/01/19-20:10:55,12.50,42.70,2
2021/01/19-20:10:56,12.50,42.60,2
2021/01/19-20:10:57,12.70,43.40,2
2021/01/19-20:10:58,12.70,41.60,2
2021/01/19-20:10:59,12.60,40.70,2
2021/01/19-20:11:00,12.70,42.10,2
2021/01/19-20:11:01,12.70,42.30,2
2021/01/19-20:11:02,12.60,41.90,2
2021/01/19-20:11:03,12.80,41.50,2
2021/01/19-20:11:04,12.70,41.50,2
2021/01/19-20:11:05,12.70,41.60,2
2021/01/19-20:11:06,12.80,42.20,2
2021/01/19-20:11:07,12.70,42.50,2
2021/01/19-20:11:08,12.80,41.90,2
2021/01/19-20:11:09,12.80,41.90,2
2021/01/19-20:11:10,12.70,41.90,2
2021/01/19-20:11:11,12.60,41.20,2
2021/01/19-20:11:12,12.50,40.60,2
2021/01/19-20:11:13,12.40,40.20,2
2021/01/19-20:11:14,12.60,40.70,2
2021/01/19-20:11:15,12.60,41.50,2
2021/01/19-20:11:16,12.60,41.20,2
2021/01/19-20:11:17,12.40,40.00,2
2021/01/19-20:11:18,12.40,39.50,2
2021/01/19-20:11:19,12.40,40.80,2
2021/01/19-20:11:20,12.30,40.60,2
2021/01/19-20:11:21,12.20,40.90,2
2021/01/19-20:11:22,12.20,41.00,2
2021/01/19-20:11:23,12.10,41.10,2
2021/01/19-20:11:24,12.10,42.10,2
2021/01/19-20:11:25,12.00,42.20,2
2021/01/19-20:11:26,11.90,42.10,2
2021/01/19-20:11:27,11.90,43.00,2
2021/01/19-20:11:28,11.80,42.70,2
2021/01/19-20:11:29,11.70,42.40,2
2021/01/19-20:11:30,11.70,41.00,2
2021/01/19-20:11:31,11.70,41.20,2
2021/01/19-20:11:32,11.60,41.00,2
2021/01/19-20:11:33,11.50,40.70,2
2021/01/19-20:11:34,11.50,40.30,2
2021/01/19-20:11:35,11.60,40.70,2
2021/01/19-20:11:36,11.50,40.50,2
2021/01/19-20:11:37,11.70,40.40,2
2021/01/19-20:11:38,11.70,40.60,2
2021/01/19-20:11:39,11.60,40.70,2
2021/01/19-20:11:40,11.70,41.60,2
2021/01/19-20:11:41,11.70,41.40,2
2021/01/19-20:11:42,11.60,41.40,2
2021/01/19-20:11:43,11.80,41.40,2
2021/01/19-20:11:44,11.70,41.10,2
2021/01/19-20:11:45,11.60,40.40,2
2021/01/19-20:11:46,11.50,40.60,2
2021/01/19-20:11:47,11.50,40.60,2
2021/01/19-20:11:48,11.50,40.30,2
2021/01/19-20:11:49,11.30,39.00,2
2021/01/19-20:11:50,11.30,38.90,2
2021/01/19-20:11:51,11.30,38.90,2
2021/01/19-20:11:52,11.30,38.60,2
2021/01/19-20:11:53,11.30,38.10,2
2021/01/19-20:11:54,11.30,36.90,2
2021/01/19-20:11:55,11.20,36.90,2
2021/01/19-20:11:56,11.20,35.70,2
2021/01/19-20:11:57,11.10,35.10,2
2021/01/19-20:11:58,11.10,35.10,2
2021/01/19-20:11:59,11.30,35.40,2
2021/01/19-20:12:00,11.20,36.10,2
2021/01/19-20:12:01,11.20,35.60,2
2021/01/19-20:12:02,11.20,36.30,2
2021/01/19-20:12:03,11.20,36.40,2
2021/01/19-20:12:04,11.30,37.20,2
2021/01/19-20:12:05,11.30,36.70,2
2021/01/19-20:12:06,11.40,37.20,2
2021/01/19-20:12:07,11.40,37.40,2
2021/01/19-20:12:08,11.40,38.50,2
2021/01/19-20:12:09,11.50,38.00,2
2021/01/19-20:12:10,11.50,37.80,2
2021/01/19-20:12:11,11.50,38.10,2
2021/01/19-20:12:12,11.70,39.00,2
2021/01/19-20:12:13,11.60,39.20,2
2021/01/19-20:12:14,11.60,38.90,2
2021/01/19-20:12:15,11.50,39.00,2
2021/01/19-20:12:16,11.50,39.10,2
2021/01/19-20:12:17,11.40,39.10,2
2021/01/19-20:12:18,11.40,38.60,2
2021/01/19-20:12:19,11.50,38.90,2
2021/01/19-20:12:20,11.60,39.60,2
2021/01/19-20:12:21,11.60,40.70,2
2021/01/19-20:12:22,11.60,41.20,2
2021/01/19-20:12:23,11.70,41.30,2
2021/01/19-20:12:24,11.70,42.00,2
2021/01/19-20:12:25,11.80,42.40,2
2021/01/19-20:12:26,11.90,43.80,2
2021/01/19-20:12:27,12.00,44.00,2
2021/01/19-20:12:28,12.00,44.10,2
2021/01/19-20:12:29,12.10,44.70,2
2021/01/19-20:12:30,12.00,43.70,2
2021/01/19-20:12:31,12.20,44.40,2
2021/01/19-20:12:32,12.10,43.70,2
2021/01/19-20:12:33,12.10,44.00,2
2021/01/19-20:12:34,11.90,43.10,2
2021/01/19-20:12:35,11.80,43.70,2
2021/01/19-20:12:36,11.70,43.20,2
2021/01/19-20:12:37,11.70,43.00,2
2021/01/19-20:12:38,11.70,41.90,2
2021/01/19-20:12:39,11.70,42.50,2
2021/01/19-20:12:40,11.60,42.40,2
2021/01/19-20:12:41,11.70,42.70,2
2021/01/19-20:12:42,11.80,42.80,2
2021/01/19-20:12:43,11.80,42.60,2
2021/01/19-20:12:44,11.80,44.10,2
2021/01/19-20:12:45,11.80,43.80,2
2021/01/19-20:12:46,11.80,44.30,2
2021/01/19-20:12:47,11.90,44.00,2
2021/01/19-20:12:48,11.90,44.20,2
2021/01/19-20:12:49,11.80,43.70,2
2021/01/19-20:12:50,11.60,42.80,2
2021/01/19-20:12:51,11.60,41.30,2
2021/01/19-20:12:52,11.50,41.50,2
2021/01/19-20:12:53,11.40,41.40,2
2021/01/19-20:12:54,11.30,41.60,2
2021/01/19-20:12:55,11.30,41.80,2
2021/01/19-20:12:56,11.20,40.40,2
2021/01/19-20:12:57,11.20,39.80,2
2021/01/19-20:12:58,11.20,40.50,2
2021/01/19-20:12:59,11.00,39.40,2
2021/01/19-20:13:00,11.00,39.40,2
2021/01/19-20:13:01,11.00,39.70,2
2021/01/19-20:13:02,11.10,39.80,2
2021/01/19-20:13:03,11.10,39.50,2
2021/01/19-20:13:04,11.20,39.70,2
2021/01/19-20:13:05,11.10,39.20,2
2021/01/19-20:13:06,11.10,38.80,2
2021/01/19-20:13:07,10.90,38.50,2
2021/01/19-20:13:08,10.90,38.30,2
2021/01/19-20:13:09,10.90,38.40,2
2021/01/19-20:13:10,10.90,38.10,2
2021/01/19-20:13:11,10.90,37.80,2
2021/01/19-20:13:12,10.70,36.70,2
2021/01/19-20:13:13,10.60,36.30,2
2021/01/19-20:13:14,10.50,34.40,2
2021/01/19-20:13:15,10.60,35.30,2
2021/01/19-20:13:16,10.60,34.50,2
2021/01/19-20:13:17,10.60,34.50,2
2021/01/19-20:13:18,10.50,34.70,2
2021/01/19-20:13:19,10.50,34.50,2
2021/01/19-20:13:20,10.50,35.20,2
2021/01/19-20:13:21,10.60,35.60,2
2021/01/19-20:13:22,10.60,34.70,2
2021/01/19-20:13:23,10.60,35.70,2
2021/01/19-20:13:24,10.70,35.20,2
2021/01/19-20:13:25,10.70,35.40,2
2021/01/19-20:13:26,10.70,35.30,2
2021/01/19-20:13:27,10.60,35.00,2
2021/01/19-20:13:28,10.60,34.20,2
2021/01/19-20:13:29,10.50,34.40,2
2021/01/19-20:13:30,10.60,35.50,2
2021/01/19-20:13:31,10.50,35.10,2
2021/01/19-20:13:32,10.50,35.00,2
2021/01/19-20:13:33,10.50,36.20,2
2021/01/19-20:13:34,10.40,36.00,2
2021/01/19-20:13:35,10.50,35.40,2
2021/01/19-20:13:36,10.40,35.70,2
2021/01/19-20:13:37,10.40,35.70,2
2021/01/19-20:13:38,10.30,35.20,2
2021/01/19-20:13:39,10.20,34.60,2
2021/01/19-20:13:40,10.20,34.30,2
2021/01/19-20:13:41,10.10,33.70,2
2021/01/19-20:13:42,10.20,34.00,2
2021/01/19-20:13:43,10.20,33.90,2
2021/01/19-20:13:44,10.10,34.10,2
2021/01/19-20:13:45,10.00,33.20,2
2021/01/19-20:13:46,10.10,33.90,2
2021/01/19-20:13:47,10.20,35.50,2
2021/01/19-20:13:48,10.20,35.10,2
2021/01/19-20:13:49,10.20,35.10,2
2021/01/19-20:13:50,10.20,34.70,2
2021/01/19-20:13:51,10.20,34.10,2
2021/01/19-20:13:52,10.20,34.80,2
2021/01/19-20:13:53,10.10,34.10,2
2021/01/19-20:13:54,10.00,33.40,2
2021/01/19-20:13:55,9.90,32.20,2
2021/01/19-20:13:56,10.10,33.10,2
2021/01/19-20:13:57,10.20,33.10,2
2021/01/19-20:13:58,10.20,33.80,2
2021/01/19-20:13:59,10.30,34.20,2
2021/01/19-20:14:00,10.20,33.10,2
2021/01/19-20:14:01,10.30,32.70,2
2021/01/19-20:14:02,10.40,33.70,2
2021/01/19-20:14:03,10.40,33.30,2
2021/01/19-20:14:04,10.40,33.80,2
2021/01/19-20:14:05,10.30,34.70,2
2021/01/19-20:14:06,10.40,35.10,2
2021/01/19-20:14:07,10.30,35.30,2
2021/01/19-20:14:08,10.40,35.50,2
2021/01/19-20:14:09,10.40,35.20,2
2021/01/19-20:14:10,10.30,34.70,2
2021/01/19-20:14:11,10.40,35.10,2
2021/01/19-20:14:12,10.30,35.10,2
2021/01/19-20:14:13,10.30,35.50,2
2021/01/19-20:14:14,10.40,36.60,2
2021/01/19-20:14:15,10.40,36.70,2
2021/01/19-20:14:16,10.30,36.80,2
2021/01/19-20:14:17,10.30,35.20,2
2021/01/19-20:14:18,10.30,35.80,2
2021/01/19-20:14:19,10.30,36.80,2
2021/01/19-20:14:20,10.30,36.80,2
2021/01/19-20:14:21,10.20,37.10,2
2021/01/19-20:14:22,10.20,37.00,2
2021/01/19-20:14:23,10.20,36.80,2
2021/01/19-20:14:24,10.10,37.60,2
2021/01/19-20:14:25,10.00,37.90,2
2021/01/19-20:14:26,9.90,37.10,2
2021/01/19-20:14:27,9.80,37.20,2
2021/01/19-20:14:28,9.80,37.00,2
2021/01/19-20:14:29,9.70,36.70,2
2021/01/19-20:14:30,9.70,38.40,2
2021/01/19-20:14:31,9.60,38.30,2
2021/01/19-20:14:32,9.40,37.30,2
2021/01/19-20:14:33,9.50,37.40,2
2021/01/19-20:14:34,9.70,37.30,2
2021/01/19-20:14:35,9.60,36.60,2
2021/01/19-20:14:36,9.50,36.10,2
2021/01/19-20:14:37,9.60,36.20,2
2021/01/19-20:14:38,9.70,36.50,2
2021/01/19-20:14:39,9.70,37.00,2
2021/01/19-20:14:40,9.80,37.80,2
2021/01/19-20:14:41,9.70,37.70,2
2021/01/19-20:14:42,9.70,37.80,2
2021/01/19-20:14:43,9.70,37.60,2
2021/01/19-20:14:44,9.60,37.10,2
2021/01/19-20:14:45,9.70,37.60,2
2021/01/19-20:14:46,9.60,37.70,2
2021/01/19-20:14:47,9.70,38.20,2
2021/01/19-20:14:48,9.60,37.80,2
2021/01/19-20:14:49,9.60,36.90,2
2021/01/19-20:14:50,9.50,36.70,2
2021/01/19-20:14:51,9.70,36.80,2
2021/01/19-20:14:52,9.70,37.10,2
2021/01/19-20:14:53,9.70,37.40,2
2021/01/19-20:14:54,9.80,36.60,2
2021/01/19-20:14:55,9.90,37.00,2
2021/01/19-20:14:56,9.90,36.80,2
2021/01/19-20:14:57,10.00,37.20,2
2021/01/19-20:14:58,10.00,36.70,2
2021/01/19-20:14:59,9.90,36.70,2
2021/01/19-20:15:00,9.80,35.20,2
2021/01/19-20:15:01,9.80,36.20,2
2021/01/19-20:15:02,9.80,36.10,2
2021/01/19-20:15:03,10.00,36.60,2
2021/01/19-20:15:04,9.70,36.40,2
2021/01/19-20:15:05,9.80,37.20,2
2021/01/19-20:15:06,9.90,37.20,2
2021/01/19-20:15:07,9.90,36.80,2
2021/01/19-20:15:08,9.90,37.40,2
2021/01/19-20:15:09,9.80,38.00,2
2021/01/19-20:15:10,9.80,37.30,2
2021/01/19-20:15:11,9.80,37.10,2
2021/01/19-20:15:12,9.90,37.70,2
2021/01/19-20:15:13,9.90,38.10,2
2021/01/19-20:15:14,10.00,37.90,2
2021/01/19-20:15:15,10.00,37.10,2
2021/01/19-20:15:16,10.00,36.20,2
2021/01/19-20:15:17,9.90,35.90,2
2021/01/19-20:15:18,10.10,36.30,2
2021/01/19-20:15:19,10.10,37.10,2
2021/01/19-20:15:20,10.10,36.90,2
2021/01/19-20:15:21,10.00,37.40,2
2021/01/19-20:15:22,9.90,37.20,2
2021/01/19-20:15:23,10.00,36.70,2
2021/01/19-20:15:24,9.90,37.10,2
2021/01/19-20:15:25,10.00,36.60,2
2021/01/19-20:15:26,9.90,36.90,2
2021/01/19-20:15:27,9.90,36.80,2
2021/01/19-20:15:28,9.90,36.80,2
2021/01/19-20:15:29,9.90,36.40,2
2021/01/19-20:15:30,9.90,36.10,2
2021/01/19-20:15:31,9.90,35.30,2
2021/01/19-20:15:32,10.00,35.40,2
2021/01/19-20:15:33,9.60,34.20,2
2021/01/19-20:15:34,9.80,35.40,2
2021/01/19-20:15:35,9.70,35.10,2
2021/01/19-20:15:36,9.70,35.20,2
2021/01/19-20:15:37,9.70,35.40,2
2021/01/19-20:15:38,9.50,34.00,2
2021/01/19-20:15:39,9.50,33.40,2
2021/01/19-20:15:40,9.60,33.50,2
2021/01/19-20:15:41,9.60,33.90,2
2021/01/19-20:15:42,9.50,33.00,2
2021/01/19-20:15:43,9.40,32.50,2
2021/01/19-20:15:44,9.40,32.60,2
2021/01/19-20:15:45,9.40,34.10,2
2021/01/19-20:15:46,9.40,34.70,2
2021/01/19-20:15:47,9.40,34.70,2
2021/01/19-20:15:48,9.40,34.20,2
2021/01/19-20:15:49,9.40,33.30,2
2021/01/19-20:15:50,9.50,33.70,2
2021/01/19-20:15:51,9.50,33.60,2
2021/01/19-20:15:52,9.50,33.40,2
2021/01/19-20:15:53,9.60,34.30,2
2021/01/19-20:15:54,9.60,34.00,2
2021/01/19-20:15:55,9.70,34.90,2
2021/01/19-20:15:56,9.80,34.60,2
2021/01/19-20:15:57,9.80,34.50,2
2021/01/19-20:15:58,9.80,34.60,2
2021/01/19-20:15:59,9.80,35.40,2
2021/01/19-20:16:00,9.80,35.20,2
2021/01/19-20:16:01,9.90,35.50,2
2021/01/19-20:16:02,10.00,35.90,2
2021/01/19-20:16:03,10.00,35.70,2
2021/01/19-20:16:04,10.10,35.50,2
2021/01/19-20:16:05,10.20,35.50,2
2021/01/19-20:16:06,10.20,35.70,2
2021/01/19-20:16:07,10.20,36.30,2
2021/01/19-20:16:08,10.30,36.40,2
2021/01/19-20:16:09,10.20,35.80,2
2021/01/19-20:16:10,10.20,36.00,2
2021/01/19-20:16:11,10.10,36.10,2
2021/01/19-20:16:12,10.20,37.00,2
2021/01/19-20:16:13,10.30,37.60,2
2021/01/19-20:16:14,10.30,37.40,2
2021/01/19-20:16:15,10.40,36.50,2
2021/01/19-20:16:16,10.50,36.00,2
2021/01/19-20:16:17,10.40,35.90,2
2021/01/19-20:16:18,10.30,35.70,2
2021/01/19-20:16:19,10.30,35.90,2
2021/01/19-20:16:20,10.30,35.60,2
2021/01/19-20:16:21,10.40,35.20,2
2021/01/19-20:16:22,10.30,34.90,2
2021/01/19-20:16:23,10.10,33.80,2
2021/01/19-20:16:24,10.20,33.70,2
2021/01/19-20:16:25,10.00,33.40,2
2021/01/19-20:16:26,10.00,33.60,2
2021/01/19-20:16:27,10.00,33.20,2
2021/01/19-20:16:28,10.00,33.80,2
2021/01/19-20:16:29,9.90,33.60,2
2021/01/19-20:16:30,10.00,34.10,2
