time,pm2.5,pm10,fan
2021/01/21-17:26:26,38.20,228.30,0
2021/01/21-17:26:27,38.80,230.20,0
2021/01/21-17:26:28,39.40,234.30,0
2021/01/21-17:26:29,40.00,237.60,0
2021/01/21-17:26:30,40.20,238.40,0
2021/01/21-17:26:31,39.80,234.90,0
2021/01/21-17:26:32,39.30,233.40,0
2021/01/21-17:26:33,38.50,228.50,0
2021/01/21-17:26:34,38.30,228.30,0
2021/01/21-17:26:35,38.00,223.50,0
2021/01/21-17:26:36,38.00,224.50,0
2021/01/21-17:26:37,38.20,226.00,0
2021/01/21-17:26:38,38.20,226.30,0
2021/01/21-17:26:39,37.60,223.20,0
2021/01/21-17:26:40,37.30,219.20,0
2021/01/21-17:26:41,36.90,216.00,0
2021/01/21-17:26:42,37.00,215.40,0
2021/01/21-17:26:43,36.90,215.20,0
2021/01/21-17:26:44,36.80,212.30,0
2021/01/21-17:26:45,36.90,211.20,0
2021/01/21-17:26:46,36.90,211.00,0
2021/01/21-17:26:47,36.80,208.20,0
2021/01/21-17:26:48,37.10,210.40,0
2021/01/21-17:26:49,36.90,210.30,0
2021/01/21-17:26:50,36.60,210.30,0
2021/01/21-17:26:51,36.60,210.20,0
2021/01/21-17:26:52,35.70,206.20,0
2021/01/21-17:26:53,35.30,201.00,0
2021/01/21-17:26:54,35.00,198.80,0
2021/01/21-17:26:55,34.00,193.40,0
2021/01/21-17:26:56,33.00,186.60,0
2021/01/21-17:26:57,31.50,178.60,0
2021/01/21-17:26:58,30.20,171.70,0
2021/01/21-17:26:59,29.10,164.70,0
2021/01/21-17:27:00,28.40,160.20,0
2021/01/21-17:27:01,28.10,158.70,0
2021/01/21-17:27:02,27.50,154.60,0
2021/01/21-17:27:03,27.20,152.20,0
2021/01/21-17:27:04,26.30,145.70,0
2021/01/21-17:27:05,25.30,142.30,0
2021/01/21-17:27:06,24.00,133.60,0
2021/01/21-17:27:07,22.90,126.80,0
2021/01/21-17:27:08,21.50,115.70,0
2021/01/21-17:27:09,20.60,110.70,0
2021/01/21-17:27:10,19.80,106.50,0
2021/01/21-17:27:11,18.20,98.80,0
2021/01/21-17:27:12,17.20,93.50,0
2021/01/21-17:27:13,16.40,88.60,0
2021/01/21-17:27:14,15.90,87.20,0
2021/01/21-17:27:15,15.30,84.40,0
2021/01/21-17:27:16,14.40,77.40,0
2021/01/21-17:27:17,13.50,72.90,0
2021/01/21-17:27:18,12.30,66.60,0
2021/01/21-17:27:19,11.40,63.00,0
2021/01/21-17:27:20,10.70,58.30,0
2021/01/21-17:27:21,9.90,52.90,0
2021/01/21-17:27:22,9.40,49.50,0
2021/01/21-17:27:23,8.80,46.40,0
2021/01/21-17:27:24,8.30,43.70,0
2021/01/21-17:27:25,8.00,41.40,0
2021/01/21-17:27:26,7.80,40.10,0
2021/01/21-17:27:27,7.70,39.90,0
2021/01/21-17:27:28,7.70,39.70,0
2021/01/21-17:27:29,7.90,40.70,0
2021/01/21-17:27:30,8.10,41.20,0
2021/01/21-17:27:31,8.00,39.90,0
2021/01/21-17:27:32,8.40,41.00,0
2021/01/21-17:27:33,8.10,41.30,0
2021/01/21-17:27:34,8.10,41.40,0
2021/01/21-17:27:35,7.80,39.70,0
2021/01/21-17:27:36,7.90,40.30,0
2021/01/21-17:27:37,8.00,41.20,0
2021/01/21-17:27:38,8.00,41.70,0
2021/01/21-17:27:39,8.20,43.20,0
2021/01/21-17:27:40,8.40,44.10,0
2021/01/21-17:27:41,8.50,44.60,0
2021/01/21-17:27:42,8.60,45.20,0
2021/01/21-17:27:43,8.70,45.50,0
